,Data From,Data To,Name,Type,Count,Amount,Year,State
1841,1577817000000,1585333800000,Recharge & bill payments,TOTAL,17448908,5550815439.734788,2020,west-bengal
1842,1577817000000,1585333800000,Financial Services,TOTAL,210068,58280893.55150119,2020,west-bengal
1843,1577817000000,1585333800000,Others,TOTAL,354609,176067145.3227705,2020,west-bengal
1844,1585679400000,1593282600000,Peer-to-peer payments,TOTAL,24855687,84984004330.7718,2020,west-bengal
1845,1585679400000,1593282600000,Recharge & bill payments,TOTAL,22220012,7496845561.868595,2020,west-bengal
1846,1585679400000,1593282600000,Merchant payments,TOTAL,10225729,7404190137.669086,2020,west-bengal
1847,1585679400000,1593282600000,Financial Services,TOTAL,130595,89987205.23090403,2020,west-bengal
1848,1585679400000,1593282600000,Others,TOTAL,244774,124404641.81495729,2020,west-bengal
1849,1593541800000,1601231400000,Peer-to-peer payments,TOTAL,37556349,133120676151.84232,2020,west-bengal
1850,1593541800000,1601231400000,Recharge & bill payments,TOTAL,22284079,8768630922.970161,2020,west-bengal
1851,1593541800000,1601231400000,Merchant payments,TOTAL,19599024,14614394375.389553,2020,west-bengal
1852,1593541800000,1601231400000,Financial Services,TOTAL,151996,125973420.85650632,2020,west-bengal
1853,1593541800000,1601231400000,Others,TOTAL,363056,183680984.08253318,2020,west-bengal
1854,1601490600000,1609093800000,Peer-to-peer payments,TOTAL,46437233,166391874596.30487,2020,west-bengal
1855,1601490600000,1609093800000,Merchant payments,TOTAL,30077510,22241302940.832962,2020,west-bengal
1856,1601490600000,1609093800000,Recharge & bill payments,TOTAL,23158305,10074605883.201237,2020,west-bengal
1857,1601490600000,1609093800000,Financial Services,TOTAL,178455,164241191.7401362,2020,west-bengal
1858,1601490600000,1609093800000,Others,TOTAL,489142,293466753.56894124,2020,west-bengal
1859,1609439400000,1616869800000,Peer-to-peer payments,TOTAL,53869075,202240249482.85385,2021,west-bengal
1860,1609439400000,1616869800000,Merchant payments,TOTAL,37143701,28918343691.018497,2021,west-bengal
1861,1609439400000,1616869800000,Recharge & bill payments,TOTAL,26673733,11339665944.69124,2021,west-bengal
1862,1609439400000,1616869800000,Financial Services,TOTAL,166727,175445811.88444334,2021,west-bengal
1863,1609439400000,1616869800000,Others,TOTAL,400816,263502545.07389978,2021,west-bengal
1864,1617215400000,1624818600000,Peer-to-peer payments,TOTAL,64661051,230812278789.29965,2021,west-bengal
1865,1617215400000,1624818600000,Merchant payments,TOTAL,41696787,34787867208.31932,2021,west-bengal
1866,1617215400000,1624818600000,Recharge & bill payments,TOTAL,34799709,13331453857.609217,2021,west-bengal
1867,1617215400000,1624818600000,Financial Services,TOTAL,190537,186466487.6307634,2021,west-bengal
1868,1617215400000,1624818600000,Others,TOTAL,549353,316744715.7049847,2021,west-bengal
1869,1625077800000,1632767400000,Peer-to-peer payments,TOTAL,84353949,294799731350.5536,2021,west-bengal
1870,1625077800000,1632767400000,Merchant payments,TOTAL,58800005,50971169851.15668,2021,west-bengal
1871,1625077800000,1632767400000,Recharge & bill payments,TOTAL,37556310,16045754099.005053,2021,west-bengal
1872,1625077800000,1632767400000,Financial Services,TOTAL,189087,213411736.37376124,2021,west-bengal
1873,1625077800000,1632767400000,Others,TOTAL,813637,426999219.42323273,2021,west-bengal
1874,1633026600000,1640629800000,Peer-to-peer payments,TOTAL,105728377,372240891205.5542,2021,west-bengal
1875,1633026600000,1640629800000,Merchant payments,TOTAL,80248673,71231577538.7114,2021,west-bengal
1876,1633026600000,1640629800000,Recharge & bill payments,TOTAL,37801439,17813903244.663807,2021,west-bengal
1877,1633026600000,1640629800000,Financial Services,TOTAL,252535,270791056.674143,2021,west-bengal
1878,1633026600000,1640629800000,Others,TOTAL,998536,660874216.4934742,2021,west-bengal
1879,1640975400000,1648405800000,Peer-to-peer payments,TOTAL,124787028,446343740437.97784,2022,west-bengal
1880,1640975400000,1648405800000,Merchant payments,TOTAL,97315025,85854730616.41321,2022,west-bengal
1881,1640975400000,1648405800000,Recharge & bill payments,TOTAL,37317865,18435424277.725906,2022,west-bengal
1882,1640975400000,1648405800000,Financial Services,TOTAL,239530,261096608.80560598,2022,west-bengal
1883,1640975400000,1648405800000,Others,TOTAL,845644,531671268.6395414,2022,west-bengal
1884,1648751400000,1656354600000,Peer-to-peer payments,TOTAL,145395450,520190680811.79974,2022,west-bengal
1885,1648751400000,1656354600000,Merchant payments,TOTAL,126682135,107049019781.85823,2022,west-bengal
1886,1648751400000,1656354600000,Recharge & bill payments,TOTAL,42712193,20697301165.41855,2022,west-bengal
1887,1648751400000,1656354600000,Financial Services,TOTAL,191724,199770753.23061734,2022,west-bengal
1888,1648751400000,1656354600000,Others,TOTAL,760639,438407071.93834406,2022,west-bengal
1889,1656613800000,1664303400000,Peer-to-peer payments,TOTAL,163523844,556258142870.3699,2022,west-bengal
1890,1656613800000,1664303400000,Merchant payments,TOTAL,145181044,123577123532.40588,2022,west-bengal
1891,1656613800000,1664303400000,Recharge & bill payments,TOTAL,47208496,24221425246.93133,2022,west-bengal
1892,1656613800000,1664303400000,Financial Services,TOTAL,238746,241288774.23230746,2022,west-bengal
1893,1656613800000,1664303400000,Others,TOTAL,640258,451918188.20472723,2022,west-bengal
1894,1664562600000,1672165800000,Peer-to-peer payments,TOTAL,184380244,620222191587.5906,2022,west-bengal
1895,1664562600000,1672165800000,Merchant payments,TOTAL,171667404,140807748126.1634,2022,west-bengal
1896,1664562600000,1672165800000,Recharge & bill payments,TOTAL,48921147,26026633153.201996,2022,west-bengal
1897,1664562600000,1672165800000,Financial Services,TOTAL,268388,261122865.47893512,2022,west-bengal
1898,1664562600000,1672165800000,Others,TOTAL,610414,457937874.8149981,2022,west-bengal
1899,1514745000000,1522175400000,Recharge & bill payments,TOTAL,2368002,535578755.07945114,2018,haryana
1900,1514745000000,1522175400000,Peer-to-peer payments,TOTAL,1607193,5814807510.68666,2018,haryana
1901,1514745000000,1522175400000,Merchant payments,TOTAL,167816,173513595.3537558,2018,haryana
1902,1514745000000,1522175400000,Financial Services,TOTAL,128636,27501068.014126316,2018,haryana
1903,1514745000000,1522175400000,Others,TOTAL,209123,242110585.52640373,2018,haryana
1904,1522521000000,1530124200000,Recharge & bill payments,TOTAL,3054284,984897276.651981,2018,haryana
1905,1522521000000,1530124200000,Peer-to-peer payments,TOTAL,2388953,9745924809.851494,2018,haryana
1906,1522521000000,1530124200000,Merchant payments,TOTAL,369916,334118261.45344114,2018,haryana
1907,1522521000000,1530124200000,Financial Services,TOTAL,167570,38145882.44180386,2018,haryana
1908,1522521000000,1530124200000,Others,TOTAL,170208,217328211.71769944,2018,haryana
1909,1530383400000,1538073000000,Peer-to-peer payments,TOTAL,3753981,14429454356.345787,2018,haryana
1910,1530383400000,1538073000000,Recharge & bill payments,TOTAL,3203386,1310467515.0605886,2018,haryana
1911,1530383400000,1538073000000,Merchant payments,TOTAL,1003057,427387637.9335371,2018,haryana
1912,1530383400000,1538073000000,Financial Services,TOTAL,100452,17323790.814170156,2018,haryana
1913,1530383400000,1538073000000,Others,TOTAL,201148,190505707.47361812,2018,haryana
1914,1538332200000,1545935400000,Peer-to-peer payments,TOTAL,5905032,22416919746.93868,2018,haryana
1915,1538332200000,1545935400000,Recharge & bill payments,TOTAL,4116262,1671040703.7317612,2018,haryana
1916,1538332200000,1545935400000,Merchant payments,TOTAL,2413446,1013407379.8963095,2018,haryana
1917,1538332200000,1545935400000,Financial Services,TOTAL,120711,22252543.62175617,2018,haryana
1918,1538332200000,1545935400000,Others,TOTAL,394732,267255642.26742023,2018,haryana
1919,1546281000000,1553711400000,Peer-to-peer payments,TOTAL,12622225,30283578836.61907,2019,haryana
1920,1546281000000,1553711400000,Recharge & bill payments,TOTAL,5576577,2202061874.5361757,2019,haryana
1921,1546281000000,1553711400000,Merchant payments,TOTAL,3361995,1292375556.3150868,2019,haryana
1922,1546281000000,1553711400000,Financial Services,TOTAL,101786,15201736.002431491,2019,haryana
1923,1546281000000,1553711400000,Others,TOTAL,473192,258437718.15887585,2019,haryana
1924,1554057000000,1561660200000,Peer-to-peer payments,TOTAL,10387562,37056084813.57578,2019,haryana
1925,1554057000000,1561660200000,Recharge & bill payments,TOTAL,5902923,2838724048.0896106,2019,haryana
1926,1554057000000,1561660200000,Merchant payments,TOTAL,5738283,2292901816.1432047,2019,haryana
1927,1554057000000,1561660200000,Financial Services,TOTAL,57488,12080285.227121718,2019,haryana
1928,1554057000000,1561660200000,Others,TOTAL,655560,301748850.1804938,2019,haryana
1929,1561919400000,1569609000000,Peer-to-peer payments,TOTAL,11775288,43738290119.9285,2019,haryana
1930,1561919400000,1569609000000,Merchant payments,TOTAL,9386779,3615636827.8118167,2019,haryana
1931,1561919400000,1569609000000,Recharge & bill payments,TOTAL,8289987,4817098564.823641,2019,haryana
1932,1561919400000,1569609000000,Financial Services,TOTAL,61503,16715100.880217994,2019,haryana
1933,1561919400000,1569609000000,Others,TOTAL,829974,301378585.9978597,2019,haryana
1934,1569868200000,1577471400000,Peer-to-peer payments,TOTAL,15729819,58242027266.14443,2019,haryana
1935,1569868200000,1577471400000,Merchant payments,TOTAL,11615667,5253780278.236426,2019,haryana
1936,1569868200000,1577471400000,Recharge & bill payments,TOTAL,9648003,5637358525.756194,2019,haryana
1937,1569868200000,1577471400000,Financial Services,TOTAL,41688,13756049.144287623,2019,haryana
1938,1569868200000,1577471400000,Others,TOTAL,790808,212797749.81994924,2019,haryana
1939,1577817000000,1585333800000,Peer-to-peer payments,TOTAL,17728235,68367245528.07149,2020,haryana
1940,1577817000000,1585333800000,Merchant payments,TOTAL,14327020,7075196609.224878,2020,haryana
1941,1577817000000,1585333800000,Recharge & bill payments,TOTAL,11346112,6331682016.516322,2020,haryana
1942,1577817000000,1585333800000,Financial Services,TOTAL,34488,25266730.1883267,2020,haryana
1943,1577817000000,1585333800000,Others,TOTAL,600232,176823674.24305555,2020,haryana
1944,1585679400000,1593282600000,Peer-to-peer payments,TOTAL,17334369,66645492690.67839,2020,haryana
1945,1585679400000,1593282600000,Recharge & bill payments,TOTAL,12740328,6547618491.532405,2020,haryana
1946,1585679400000,1593282600000,Merchant payments,TOTAL,11527654,7393393677.758501,2020,haryana
1947,1585679400000,1593282600000,Financial Services,TOTAL,48759,49209527.29146181,2020,haryana
1948,1585679400000,1593282600000,Others,TOTAL,129940,75550536.67993587,2020,haryana
1949,1593541800000,1601231400000,Peer-to-peer payments,TOTAL,24123449,88796356487.11024,2020,haryana
1950,1593541800000,1601231400000,Merchant payments,TOTAL,20845136,12141560866.982178,2020,haryana
1951,1593541800000,1601231400000,Recharge & bill payments,TOTAL,12716319,8452802892.504496,2020,haryana
1952,1593541800000,1601231400000,Financial Services,TOTAL,66457,80854296.9304013,2020,haryana
1953,1593541800000,1601231400000,Others,TOTAL,186818,96375902.20346308,2020,haryana
1954,1601490600000,1609093800000,Merchant payments,TOTAL,34063692,21382305452.06797,2020,haryana
1955,1601490600000,1609093800000,Peer-to-peer payments,TOTAL,33920789,128613933346.85507,2020,haryana
1956,1601490600000,1609093800000,Recharge & bill payments,TOTAL,14682896,9675471300.731653,2020,haryana
1957,1601490600000,1609093800000,Financial Services,TOTAL,84881,103265693.75364488,2020,haryana
1958,1601490600000,1609093800000,Others,TOTAL,419181,223528573.1334415,2020,haryana
1959,1609439400000,1616869800000,Merchant payments,TOTAL,39363588,23389100227.155342,2021,haryana
1960,1609439400000,1616869800000,Peer-to-peer payments,TOTAL,36764622,135970636784.61835,2021,haryana
1961,1609439400000,1616869800000,Recharge & bill payments,TOTAL,13680353,9260346909.440674,2021,haryana
1962,1609439400000,1616869800000,Financial Services,TOTAL,79784,99672809.99228218,2021,haryana
1963,1609439400000,1616869800000,Others,TOTAL,364437,218544351.22172093,2021,haryana
1964,1617215400000,1624818600000,Merchant payments,TOTAL,45335533,29119078263.957985,2021,haryana
1965,1617215400000,1624818600000,Peer-to-peer payments,TOTAL,44086559,161073685336.6668,2021,haryana
1966,1617215400000,1624818600000,Recharge & bill payments,TOTAL,15861047,9839496894.971409,2021,haryana
1967,1617215400000,1624818600000,Financial Services,TOTAL,85821,97238136.09517692,2021,haryana
1968,1617215400000,1624818600000,Others,TOTAL,311896,227855606.99266592,2021,haryana
1969,1625077800000,1632767400000,Merchant payments,TOTAL,66885213,40190922826.60629,2021,haryana
1970,1625077800000,1632767400000,Peer-to-peer payments,TOTAL,55929958,188548678300.5247,2021,haryana
1971,1625077800000,1632767400000,Recharge & bill payments,TOTAL,17087955,11681457468.964512,2021,haryana
1972,1625077800000,1632767400000,Financial Services,TOTAL,77496,116592181.46997279,2021,haryana
1973,1625077800000,1632767400000,Others,TOTAL,479071,289441481.64370304,2021,haryana
1974,1633026600000,1640629800000,Merchant payments,TOTAL,84993587,56325102920.50671,2021,haryana
1975,1633026600000,1640629800000,Peer-to-peer payments,TOTAL,66548306,238638993818.09595,2021,haryana
1976,1633026600000,1640629800000,Recharge & bill payments,TOTAL,17632752,13817258646.066364,2021,haryana
1977,1633026600000,1640629800000,Financial Services,TOTAL,105050,151421306.61683068,2021,haryana
1978,1633026600000,1640629800000,Others,TOTAL,407280,307822609.17479354,2021,haryana
1979,1640975400000,1648405800000,Merchant payments,TOTAL,98346418,62565728158.2885,2022,haryana
1980,1640975400000,1648405800000,Peer-to-peer payments,TOTAL,74499889,263547240999.68338,2022,haryana
1981,1640975400000,1648405800000,Recharge & bill payments,TOTAL,18494827,14765350795.965681,2022,haryana
1982,1640975400000,1648405800000,Financial Services,TOTAL,107240,146586164.62792295,2022,haryana
1983,1640975400000,1648405800000,Others,TOTAL,540235,279136534.21161634,2022,haryana
1984,1648751400000,1656354600000,Merchant payments,TOTAL,130033573,76926347115.76375,2022,haryana
1985,1648751400000,1656354600000,Peer-to-peer payments,TOTAL,84219451,300504797205.2718,2022,haryana
1986,1648751400000,1656354600000,Recharge & bill payments,TOTAL,20011709,17457331653.445232,2022,haryana
1987,1648751400000,1656354600000,Financial Services,TOTAL,89805,120610061.5284536,2022,haryana
1988,1648751400000,1656354600000,Others,TOTAL,345424,224949213.49711913,2022,haryana
1989,1656613800000,1664303400000,Merchant payments,TOTAL,151278013,87063736519.87311,2022,haryana
1990,1656613800000,1664303400000,Peer-to-peer payments,TOTAL,95071203,319374569105.9015,2022,haryana
1991,1656613800000,1664303400000,Recharge & bill payments,TOTAL,22592966,21247984018.682095,2022,haryana
1992,1656613800000,1664303400000,Financial Services,TOTAL,111032,144937203.2864578,2022,haryana
1993,1656613800000,1664303400000,Others,TOTAL,308596,223267730.28330007,2022,haryana
1994,1664562600000,1672165800000,Merchant payments,TOTAL,169685872,102918159834.12416,2022,haryana
1995,1664562600000,1672165800000,Peer-to-peer payments,TOTAL,102993798,364514204185.1917,2022,haryana
1996,1664562600000,1672165800000,Recharge & bill payments,TOTAL,23545059,22666085169.84729,2022,haryana
1997,1664562600000,1672165800000,Financial Services,TOTAL,118488,152488074.9943577,2022,haryana
1998,1664562600000,1672165800000,Others,TOTAL,305148,239722615.94605047,2022,haryana
1999,1514745000000,1522175400000,Recharge & bill payments,TOTAL,3691952,878929080.9916563,2018,gujarat
2000,1514745000000,1522175400000,Peer-to-peer payments,TOTAL,1738974,6318864759.888066,2018,gujarat
2001,1514745000000,1522175400000,Merchant payments,TOTAL,145436,166036667.57089135,2018,gujarat
2002,1514745000000,1522175400000,Financial Services,TOTAL,122117,27986679.009713165,2018,gujarat
2003,1514745000000,1522175400000,Others,TOTAL,250296,186165067.5737218,2018,gujarat
2004,1522521000000,1530124200000,Recharge & bill payments,TOTAL,4643367,1571880396.377953,2018,gujarat
2005,1522521000000,1530124200000,Peer-to-peer payments,TOTAL,2483231,10009680530.386887,2018,gujarat
2006,1522521000000,1530124200000,Merchant payments,TOTAL,275503,356984574.1205573,2018,gujarat
2007,1522521000000,1530124200000,Financial Services,TOTAL,140704,38598263.22838031,2018,gujarat
2008,1522521000000,1530124200000,Others,TOTAL,202928,185541007.527258,2018,gujarat
2009,1530383400000,1538073000000,Peer-to-peer payments,TOTAL,5287200,15272745137.759302,2018,gujarat
2010,1530383400000,1538073000000,Recharge & bill payments,TOTAL,5117168,1938041688.9678535,2018,gujarat
2011,1530383400000,1538073000000,Merchant payments,TOTAL,573440,466209496.80151117,2018,gujarat
2012,1530383400000,1538073000000,Financial Services,TOTAL,136468,24930605.607339725,2018,gujarat
2013,1530383400000,1538073000000,Others,TOTAL,219873,164477497.1394802,2018,gujarat
2014,1538332200000,1545935400000,Peer-to-peer payments,TOTAL,6488202,21207285184.780193,2018,gujarat
2015,1538332200000,1545935400000,Recharge & bill payments,TOTAL,6138404,2297332323.0815277,2018,gujarat
2016,1538332200000,1545935400000,Merchant payments,TOTAL,1656377,1088373316.0580251,2018,gujarat
2017,1538332200000,1545935400000,Financial Services,TOTAL,133915,30699273.16507,2018,gujarat
2018,1538332200000,1545935400000,Others,TOTAL,316405,207297005.69778407,2018,gujarat
2019,1546281000000,1553711400000,Peer-to-peer payments,TOTAL,13465044,31231285551.308655,2019,gujarat
2020,1546281000000,1553711400000,Recharge & bill payments,TOTAL,8595256,3104251732.6516943,2019,gujarat
2021,1546281000000,1553711400000,Merchant payments,TOTAL,2493340,1296376125.1752787,2019,gujarat
2022,1546281000000,1553711400000,Financial Services,TOTAL,114539,19581520.569400217,2019,gujarat
2023,1546281000000,1553711400000,Others,TOTAL,323272,204585378.77191538,2019,gujarat
2024,1554057000000,1561660200000,Peer-to-peer payments,TOTAL,12547493,41853661230.46585,2019,gujarat
2025,1554057000000,1561660200000,Recharge & bill payments,TOTAL,10434449,4651874823.428602,2019,gujarat
2026,1554057000000,1561660200000,Merchant payments,TOTAL,5486791,2526448415.3585706,2019,gujarat
2027,1554057000000,1561660200000,Financial Services,TOTAL,70502,17349813.389733132,2019,gujarat
2028,1554057000000,1561660200000,Others,TOTAL,442607,271280936.6247084,2019,gujarat
2029,1561919400000,1569609000000,Peer-to-peer payments,TOTAL,14529353,49206585462.018684,2019,gujarat
2030,1561919400000,1569609000000,Merchant payments,TOTAL,11788077,4211116461.2911887,2019,gujarat
2031,1561919400000,1569609000000,Recharge & bill payments,TOTAL,11349625,5768100024.478059,2019,gujarat
2032,1561919400000,1569609000000,Financial Services,TOTAL,78609,20507001.233050577,2019,gujarat
2033,1561919400000,1569609000000,Others,TOTAL,482985,256386015.24681717,2019,gujarat
2034,1569868200000,1577471400000,Peer-to-peer payments,TOTAL,19107911,64477452638.7778,2019,gujarat
2035,1569868200000,1577471400000,Recharge & bill payments,TOTAL,12967713,6517891166.722656,2019,gujarat
2036,1569868200000,1577471400000,Merchant payments,TOTAL,9964076,5480269119.720948,2019,gujarat
2037,1569868200000,1577471400000,Financial Services,TOTAL,63498,20202767.26414788,2019,gujarat
2038,1569868200000,1577471400000,Others,TOTAL,444434,194846362.42851496,2019,gujarat
2039,1577817000000,1585333800000,Peer-to-peer payments,TOTAL,19068093,72393727235.07784,2020,gujarat
2040,1577817000000,1585333800000,Recharge & bill payments,TOTAL,15648472,7197595156.690899,2020,gujarat
2041,1577817000000,1585333800000,Merchant payments,TOTAL,12191478,7210758662.281933,2020,gujarat
2042,1577817000000,1585333800000,Financial Services,TOTAL,50753,27460255.45966168,2020,gujarat
2043,1577817000000,1585333800000,Others,TOTAL,367621,165535312.39278784,2020,gujarat
2044,1585679400000,1593282600000,Recharge & bill payments,TOTAL,19971660,8322688556.990006,2020,gujarat
2045,1585679400000,1593282600000,Peer-to-peer payments,TOTAL,17569398,64723140394.22913,2020,gujarat
2046,1585679400000,1593282600000,Merchant payments,TOTAL,9645967,7196610931.561442,2020,gujarat
2047,1585679400000,1593282600000,Financial Services,TOTAL,59617,53132341.305008195,2020,gujarat
2048,1585679400000,1593282600000,Others,TOTAL,173543,92274135.40504411,2020,gujarat
2049,1593541800000,1601231400000,Peer-to-peer payments,TOTAL,23130724,89142122337.25531,2020,gujarat
2050,1593541800000,1601231400000,Merchant payments,TOTAL,18338969,12749796641.785404,2020,gujarat
2051,1593541800000,1601231400000,Recharge & bill payments,TOTAL,17481357,9820654243.80882,2020,gujarat
2052,1593541800000,1601231400000,Financial Services,TOTAL,92278,84723188.62104335,2020,gujarat
2053,1593541800000,1601231400000,Others,TOTAL,246851,124456073.24163358,2020,gujarat
2054,1601490600000,1609093800000,Peer-to-peer payments,TOTAL,29967258,116743230330.36209,2020,gujarat
2055,1601490600000,1609093800000,Merchant payments,TOTAL,28430460,20844321156.652935,2020,gujarat
2056,1601490600000,1609093800000,Recharge & bill payments,TOTAL,18943669,10441981826.080866,2020,gujarat
2057,1601490600000,1609093800000,Financial Services,TOTAL,113371,120056733.8865249,2020,gujarat
2058,1601490600000,1609093800000,Others,TOTAL,373789,243470065.45681778,2020,gujarat
2059,1609439400000,1616869800000,Peer-to-peer payments,TOTAL,36427493,144818968373.02933,2021,gujarat
2060,1609439400000,1616869800000,Merchant payments,TOTAL,35815382,26512643894.003174,2021,gujarat
2061,1609439400000,1616869800000,Recharge & bill payments,TOTAL,22088838,11996115292.377842,2021,gujarat
2062,1609439400000,1616869800000,Financial Services,TOTAL,126380,137612317.73580322,2021,gujarat
2063,1609439400000,1616869800000,Others,TOTAL,316472,235440836.3042438,2021,gujarat
2064,1617215400000,1624818600000,Merchant payments,TOTAL,42593432,33542305033.829506,2021,gujarat
2065,1617215400000,1624818600000,Peer-to-peer payments,TOTAL,41642387,162483567902.30194,2021,gujarat
2066,1617215400000,1624818600000,Recharge & bill payments,TOTAL,27127405,13750783181.944221,2021,gujarat
2067,1617215400000,1624818600000,Financial Services,TOTAL,128647,136119996.7022825,2021,gujarat
2068,1617215400000,1624818600000,Others,TOTAL,349525,249278437.33914098,2021,gujarat
2069,1625077800000,1632767400000,Merchant payments,TOTAL,62934471,48197579736.51646,2021,gujarat
2070,1625077800000,1632767400000,Peer-to-peer payments,TOTAL,56134212,208013326600.62402,2021,gujarat
2071,1625077800000,1632767400000,Recharge & bill payments,TOTAL,29580901,15945997372.058683,2021,gujarat
2072,1625077800000,1632767400000,Financial Services,TOTAL,125167,163304131.1436523,2021,gujarat
2073,1625077800000,1632767400000,Others,TOTAL,473656,304418273.24545926,2021,gujarat
2074,1633026600000,1640629800000,Merchant payments,TOTAL,84846502,68717933161.8696,2021,gujarat
2075,1633026600000,1640629800000,Peer-to-peer payments,TOTAL,67301686,254338740726.63605,2021,gujarat
2076,1633026600000,1640629800000,Recharge & bill payments,TOTAL,30072479,18739034341.66239,2021,gujarat
2077,1633026600000,1640629800000,Financial Services,TOTAL,175393,209214620.7057898,2021,gujarat
2078,1633026600000,1640629800000,Others,TOTAL,591265,377657202.7539646,2021,gujarat
2079,1640975400000,1648405800000,Merchant payments,TOTAL,101648378,79563412221.78397,2022,gujarat
2080,1640975400000,1648405800000,Peer-to-peer payments,TOTAL,77768758,292439274688.30835,2022,gujarat
2081,1640975400000,1648405800000,Recharge & bill payments,TOTAL,30473298,20042066374.66357,2022,gujarat
2082,1640975400000,1648405800000,Financial Services,TOTAL,160423,187077879.38466492,2022,gujarat
2083,1640975400000,1648405800000,Others,TOTAL,496289,316261089.4073821,2022,gujarat
2084,1648751400000,1656354600000,Merchant payments,TOTAL,131610193,95585623258.23604,2022,gujarat
2085,1648751400000,1656354600000,Peer-to-peer payments,TOTAL,86423696,326945780476.59766,2022,gujarat
2086,1648751400000,1656354600000,Recharge & bill payments,TOTAL,33424931,23844933238.40894,2022,gujarat
2087,1648751400000,1656354600000,Financial Services,TOTAL,125180,142685436.4192669,2022,gujarat
2088,1648751400000,1656354600000,Others,TOTAL,468796,278978567.1836352,2022,gujarat
2089,1656613800000,1664303400000,Merchant payments,TOTAL,161264265,109018764232.99393,2022,gujarat
2090,1656613800000,1664303400000,Peer-to-peer payments,TOTAL,103034790,359338045092.0105,2022,gujarat
2091,1656613800000,1664303400000,Recharge & bill payments,TOTAL,38383683,28649040040.502144,2022,gujarat
2092,1656613800000,1664303400000,Financial Services,TOTAL,152053,162173602.84596294,2022,gujarat
2093,1656613800000,1664303400000,Others,TOTAL,404941,269479241.0969004,2022,gujarat
2094,1664562600000,1672165800000,Merchant payments,TOTAL,186533503,125585214989.03009,2022,gujarat
2095,1664562600000,1672165800000,Peer-to-peer payments,TOTAL,114868478,411053364214.2685,2022,gujarat
2096,1664562600000,1672165800000,Recharge & bill payments,TOTAL,39167297,30789927498.953297,2022,gujarat
2097,1664562600000,1672165800000,Financial Services,TOTAL,179101,194314203.00804448,2022,gujarat
2098,1664562600000,1672165800000,Others,TOTAL,407639,295484431.2780074,2022,gujarat
2099,1514745000000,1522175400000,Recharge & bill payments,TOTAL,284371,49871175.82607427,2018,himachal-pradesh
2100,1514745000000,1522175400000,Peer-to-peer payments,TOTAL,154572,546222027.4835303,2018,himachal-pradesh
2101,1514745000000,1522175400000,Merchant payments,TOTAL,13241,13851230.83495245,2018,himachal-pradesh
2102,1514745000000,1522175400000,Financial Services,TOTAL,8955,2040522.724771278,2018,himachal-pradesh
2103,1514745000000,1522175400000,Others,TOTAL,20779,16752849.503009535,2018,himachal-pradesh
2104,1522521000000,1530124200000,Recharge & bill payments,TOTAL,385642,83714322.414042,2018,himachal-pradesh
2105,1522521000000,1530124200000,Peer-to-peer payments,TOTAL,243436,1043702964.1513071,2018,himachal-pradesh
2106,1522521000000,1530124200000,Merchant payments,TOTAL,27851,31961300.882765952,2018,himachal-pradesh
2107,1522521000000,1530124200000,Financial Services,TOTAL,11330,4108919.3075577794,2018,himachal-pradesh
2108,1522521000000,1530124200000,Others,TOTAL,19436,19681794.59544668,2018,himachal-pradesh
2109,1530383400000,1538073000000,Recharge & bill payments,TOTAL,457449,108456077.51862916,2018,himachal-pradesh
2110,1530383400000,1538073000000,Peer-to-peer payments,TOTAL,362755,1596570994.985427,2018,himachal-pradesh
2111,1530383400000,1538073000000,Merchant payments,TOTAL,40675,31168155.22193054,2018,himachal-pradesh
2112,1530383400000,1538073000000,Financial Services,TOTAL,8182,1552275.0537747287,2018,himachal-pradesh
2113,1530383400000,1538073000000,Others,TOTAL,17693,16293930.078267336,2018,himachal-pradesh
2114,1538332200000,1545935400000,Recharge & bill payments,TOTAL,598325,143031082.4432017,2018,himachal-pradesh
2115,1538332200000,1545935400000,Peer-to-peer payments,TOTAL,590518,2367228879.4462624,2018,himachal-pradesh
2116,1538332200000,1545935400000,Merchant payments,TOTAL,86963,87575811.80014335,2018,himachal-pradesh
2117,1538332200000,1545935400000,Financial Services,TOTAL,11834,2283052.790977265,2018,himachal-pradesh
2118,1538332200000,1545935400000,Others,TOTAL,20243,21180141.658664487,2018,himachal-pradesh
2119,1546281000000,1553711400000,Peer-to-peer payments,TOTAL,1178280,3066233587.9236507,2019,himachal-pradesh
2120,1546281000000,1553711400000,Recharge & bill payments,TOTAL,844570,209521987.03977025,2019,himachal-pradesh
2121,1546281000000,1553711400000,Merchant payments,TOTAL,115553,86624660.3112043,2019,himachal-pradesh
2122,1546281000000,1553711400000,Financial Services,TOTAL,9585,1424229.9989233727,2019,himachal-pradesh
2123,1546281000000,1553711400000,Others,TOTAL,20730,17676977.717503674,2019,himachal-pradesh
2124,1554057000000,1561660200000,Peer-to-peer payments,TOTAL,1141873,4428007670.958708,2019,himachal-pradesh
2125,1554057000000,1561660200000,Recharge & bill payments,TOTAL,1076793,279864579.97562265,2019,himachal-pradesh
2126,1554057000000,1561660200000,Merchant payments,TOTAL,248517,141088575.8726466,2019,himachal-pradesh
2127,1554057000000,1561660200000,Financial Services,TOTAL,5013,1453651.5352588107,2019,himachal-pradesh
2128,1554057000000,1561660200000,Others,TOTAL,30110,25469495.268363245,2019,himachal-pradesh
2129,1561919400000,1569609000000,Recharge & bill payments,TOTAL,1212659,327570066.9967147,2019,himachal-pradesh
